,Ind,Tru,No Sampled Ancestors Turnover,ident
8,0,14.25,15.6152888224,Non Sampled Ancestor Model
9,0,14.25,15.4565321965,Non Sampled Ancestor Model
10,0,14.25,15.7193720923,Non Sampled Ancestor Model
11,0,14.25,15.411745697,Non Sampled Ancestor Model
12,0,14.25,19.4304397985,Non Sampled Ancestor Model
13,0,14.25,15.6005729116,Non Sampled Ancestor Model
14,0,14.25,14.7725900389,Non Sampled Ancestor Model
15,0,14.25,16.0425299781,Non Sampled Ancestor Model
16,0,14.25,16.5113099482,Non Sampled Ancestor Model
17,0,14.25,19.0948154076,Non Sampled Ancestor Model
18,0,14.25,15.9551922401,Non Sampled Ancestor Model
19,0,14.25,15.0997503101,Non Sampled Ancestor Model
20,0,14.25,14.8193644761,Non Sampled Ancestor Model
21,0,14.25,15.1723402455,Non Sampled Ancestor Model
22,0,14.25,15.8978200287,Non Sampled Ancestor Model
23,0,14.25,15.8344746085,Non Sampled Ancestor Model
24,0,14.25,14.9283410649,Non Sampled Ancestor Model
25,0,14.25,17.1888877062,Non Sampled Ancestor Model
26,0,14.25,17.219158986,Non Sampled Ancestor Model
27,0,14.25,17.428392927,Non Sampled Ancestor Model
28,0,14.25,14.8953265519,Non Sampled Ancestor Model
29,0,14.25,17.7144935202,Non Sampled Ancestor Model
30,0,14.25,16.8350481545,Non Sampled Ancestor Model
31,0,14.25,15.3394477222,Non Sampled Ancestor Model
32,0,14.25,15.0451587553,Non Sampled Ancestor Model
33,0,14.25,14.8856163673,Non Sampled Ancestor Model
34,0,14.25,18.6676051767,Non Sampled Ancestor Model
35,0,14.25,14.499559666,Non Sampled Ancestor Model
36,0,14.25,14.9894779197,Non Sampled Ancestor Model
37,0,14.25,14.7589578396,Non Sampled Ancestor Model
38,0,14.25,17.5338899798,Non Sampled Ancestor Model
39,0,14.25,15.2377127617,Non Sampled Ancestor Model
40,0,14.25,17.8365529341,Non Sampled Ancestor Model
41,0,14.25,15.1498835548,Non Sampled Ancestor Model
42,0,14.25,15.5173375394,Non Sampled Ancestor Model
43,0,14.25,15.5822969116,Non Sampled Ancestor Model
44,0,14.25,15.0281249009,Non Sampled Ancestor Model
45,0,14.25,16.9203620356,Non Sampled Ancestor Model
46,0,14.25,25.6729961837,Non Sampled Ancestor Model
47,0,14.25,14.720158649,Non Sampled Ancestor Model
48,0,14.25,15.0373579355,Non Sampled Ancestor Model
0,0,6.89,7.24641113681,Non Sampled Ancestor Model
1,0,6.89,8.25564350151,Non Sampled Ancestor Model
2,0,6.89,10.1630038852,Non Sampled Ancestor Model
3,0,6.89,9.83793770896,Non Sampled Ancestor Model
4,0,6.89,7.14926513752,Non Sampled Ancestor Model
5,0,6.89,7.2866411958,Non Sampled Ancestor Model
6,0,6.89,8.57989128585,Non Sampled Ancestor Model
7,0,6.89,7.47156512553,Non Sampled Ancestor Model
8,0,6.89,8.20702279529,Non Sampled Ancestor Model
9,0,6.89,8.43307826422,Non Sampled Ancestor Model
10,0,6.89,7.45101130408,Non Sampled Ancestor Model
11,0,6.89,7.52094165587,Non Sampled Ancestor Model
12,0,6.89,8.1815327133,Non Sampled Ancestor Model
13,0,6.89,7.43874893253,Non Sampled Ancestor Model
14,0,6.89,7.43537928884,Non Sampled Ancestor Model
15,0,6.89,7.42838790513,Non Sampled Ancestor Model
16,0,6.89,12.2712654854,Non Sampled Ancestor Model
17,0,6.89,8.07197415045,Non Sampled Ancestor Model
18,0,6.89,7.72582248641,Non Sampled Ancestor Model
19,0,6.89,7.47502284728,Non Sampled Ancestor Model
20,0,6.89,7.48350344994,Non Sampled Ancestor Model
21,0,6.89,8.84084836682,Non Sampled Ancestor Model
22,0,6.89,9.67998779299,Non Sampled Ancestor Model
23,0,6.89,10.8817689938,Non Sampled Ancestor Model
24,0,6.89,7.19774405616,Non Sampled Ancestor Model
25,0,6.89,7.35573748232,Non Sampled Ancestor Model
26,0,6.89,7.60548458362,Non Sampled Ancestor Model
27,0,6.89,7.5254137625,Non Sampled Ancestor Model
28,0,6.89,9.07755972514,Non Sampled Ancestor Model
29,0,6.89,7.45729407192,Non Sampled Ancestor Model
30,0,6.89,11.8223459223,Non Sampled Ancestor Model
31,0,6.89,9.78548998306,Non Sampled Ancestor Model
32,0,6.89,7.62106120729,Non Sampled Ancestor Model
33,0,6.89,7.19837861868,Non Sampled Ancestor Model
34,0,6.89,7.27859843119,Non Sampled Ancestor Model
35,0,6.89,7.19417369486,Non Sampled Ancestor Model
36,0,6.89,7.71540325003,Non Sampled Ancestor Model
37,0,6.89,9.12140563884,Non Sampled Ancestor Model
38,0,6.89,7.26358259331,Non Sampled Ancestor Model
39,0,6.89,7.33365729872,Non Sampled Ancestor Model
40,0,6.89,8.83531333716,Non Sampled Ancestor Model
41,0,6.89,7.2173029163,Non Sampled Ancestor Model
42,0,6.89,7.35134773141,Non Sampled Ancestor Model
43,0,6.89,8.15461181103,Non Sampled Ancestor Model
44,0,6.89,7.30251900658,Non Sampled Ancestor Model
45,0,6.89,7.26497099318,Non Sampled Ancestor Model
46,0,6.89,8.27754544743,Non Sampled Ancestor Model
47,0,6.89,9.10679383306,Non Sampled Ancestor Model
48,0,6.89,7.21854320849,Non Sampled Ancestor Model
49,0,6.89,7.95198928639,Non Sampled Ancestor Model
0,0,4.43,4.82349694926,Non Sampled Ancestor Model
1,0,4.43,4.81693613582,Non Sampled Ancestor Model
2,0,4.43,4.82402432649,Non Sampled Ancestor Model
3,0,4.43,13.0316611755,Non Sampled Ancestor Model
4,0,4.43,10.5527228431,Non Sampled Ancestor Model
5,0,4.43,4.88180217907,Non Sampled Ancestor Model
6,0,4.43,15.7431517768,Non Sampled Ancestor Model
7,0,4.43,11.7785525372,Non Sampled Ancestor Model
8,0,4.43,13.6555399477,Non Sampled Ancestor Model
9,0,4.43,5.12714373479,Non Sampled Ancestor Model
10,0,4.43,4.94187607323,Non Sampled Ancestor Model
11,0,4.43,4.77937930803,Non Sampled Ancestor Model
12,0,4.43,4.87977881777,Non Sampled Ancestor Model
13,0,4.43,5.01155765982,Non Sampled Ancestor Model
14,0,4.43,4.91887267072,Non Sampled Ancestor Model
15,0,4.43,4.84837696482,Non Sampled Ancestor Model
16,0,4.43,4.88312453732,Non Sampled Ancestor Model
17,0,4.43,4.87763709471,Non Sampled Ancestor Model
18,0,4.43,4.73516899427,Non Sampled Ancestor Model
19,0,4.43,4.88646008862,Non Sampled Ancestor Model
20,0,4.43,13.4480495,Non Sampled Ancestor Model
21,0,4.43,6.45133486294,Non Sampled Ancestor Model
22,0,4.43,4.73943655917,Non Sampled Ancestor Model
23,0,4.43,4.70441576551,Non Sampled Ancestor Model
24,0,4.43,5.35499164574,Non Sampled Ancestor Model
25,0,4.43,4.73951396624,Non Sampled Ancestor Model
26,0,4.43,5.41774605568,Non Sampled Ancestor Model
27,0,4.43,4.98202407187,Non Sampled Ancestor Model
28,0,4.43,14.255909163,Non Sampled Ancestor Model
29,0,4.43,4.73997904704,Non Sampled Ancestor Model
30,0,4.43,4.74622659887,Non Sampled Ancestor Model
31,0,4.43,4.87052906854,Non Sampled Ancestor Model
32,0,4.43,4.99261245124,Non Sampled Ancestor Model
33,0,4.43,5.07307455023,Non Sampled Ancestor Model
34,0,4.43,4.82239018743,Non Sampled Ancestor Model
35,0,4.43,4.95168504953,Non Sampled Ancestor Model
36,0,4.43,4.8039472764,Non Sampled Ancestor Model
37,0,4.43,6.36945981831,Non Sampled Ancestor Model
38,0,4.43,5.09573654974,Non Sampled Ancestor Model
39,0,4.43,15.0854547813,Non Sampled Ancestor Model
40,0,4.43,16.734436146,Non Sampled Ancestor Model
41,0,4.43,4.89304567949,Non Sampled Ancestor Model
42,0,4.43,4.84438684936,Non Sampled Ancestor Model
43,0,4.43,4.7938768073,Non Sampled Ancestor Model
44,0,4.43,4.92639016011,Non Sampled Ancestor Model
45,0,4.43,12.3978624628,Non Sampled Ancestor Model
46,0,4.43,5.05623882472,Non Sampled Ancestor Model
0,0,4.28,30.2461243752,Non Sampled Ancestor Model
1,0,4.28,4.76166472745,Non Sampled Ancestor Model
2,0,4.28,4.80920005211,Non Sampled Ancestor Model
3,0,4.28,4.74261634497,Non Sampled Ancestor Model
4,0,4.28,4.7484094994,Non Sampled Ancestor Model
5,0,4.28,4.70680872543,Non Sampled Ancestor Model
6,0,4.28,4.69010812646,Non Sampled Ancestor Model
7,0,4.28,4.75615547994,Non Sampled Ancestor Model
8,0,4.28,4.79018291496,Non Sampled Ancestor Model
9,0,4.28,4.80939249449,Non Sampled Ancestor Model
10,0,4.28,4.81740802945,Non Sampled Ancestor Model
11,0,4.28,4.70842037533,Non Sampled Ancestor Model
12,0,4.28,4.78812829529,Non Sampled Ancestor Model
13,0,4.28,4.70719463669,Non Sampled Ancestor Model
14,0,4.28,4.71987746014,Non Sampled Ancestor Model
15,0,4.28,4.74644820763,Non Sampled Ancestor Model
16,0,4.28,4.78472085503,Non Sampled Ancestor Model
17,0,4.28,4.86302268653,Non Sampled Ancestor Model
18,0,4.28,4.6811730125,Non Sampled Ancestor Model
19,0,4.28,4.73820678111,Non Sampled Ancestor Model
20,0,4.28,4.72537010976,Non Sampled Ancestor Model
21,0,4.28,4.81877446479,Non Sampled Ancestor Model
22,0,4.28,4.78059313939,Non Sampled Ancestor Model
23,0,4.28,4.7269619191,Non Sampled Ancestor Model
24,0,4.28,4.68107250339,Non Sampled Ancestor Model
25,0,4.28,4.73778387409,Non Sampled Ancestor Model
26,0,4.28,4.91846747963,Non Sampled Ancestor Model
27,0,4.28,4.74149376808,Non Sampled Ancestor Model
28,0,4.28,4.82571213388,Non Sampled Ancestor Model
29,0,4.28,4.74906391558,Non Sampled Ancestor Model
30,0,4.28,4.72974049446,Non Sampled Ancestor Model
31,0,4.28,4.78974342701,Non Sampled Ancestor Model
32,0,4.28,4.7406026207,Non Sampled Ancestor Model
33,0,4.28,45.728940833,Non Sampled Ancestor Model
34,0,4.28,4.74104706039,Non Sampled Ancestor Model
35,0,4.28,4.7434545761,Non Sampled Ancestor Model
36,0,4.28,4.70307113048,Non Sampled Ancestor Model
37,0,4.28,4.78879779522,Non Sampled Ancestor Model
38,0,4.28,4.68698184751,Non Sampled Ancestor Model
39,0,4.28,40.3137420794,Non Sampled Ancestor Model
40,0,4.28,4.82524494837,Non Sampled Ancestor Model
41,0,4.28,4.71602190735,Non Sampled Ancestor Model
42,0,4.28,4.75033595662,Non Sampled Ancestor Model
43,0,4.28,4.80229545772,Non Sampled Ancestor Model
44,0,4.28,4.71154073333,Non Sampled Ancestor Model
45,0,4.28,4.78058546947,Non Sampled Ancestor Model
46,0,4.28,4.72283408611,Non Sampled Ancestor Model
47,0,4.28,4.75445566431,Non Sampled Ancestor Model
48,0,4.28,4.70652429206,Non Sampled Ancestor Model
49,0,4.28,4.73864921151,Non Sampled Ancestor Model
0,0,8.04,10.8540816343,Non Sampled Ancestor Model
1,0,8.04,9.23838028415,Non Sampled Ancestor Model
2,0,8.04,13.3016509747,Non Sampled Ancestor Model
3,0,8.04,9.2843282508,Non Sampled Ancestor Model
4,0,8.04,12.4575942912,Non Sampled Ancestor Model
5,0,8.04,9.23057264662,Non Sampled Ancestor Model
6,0,8.04,9.31766313531,Non Sampled Ancestor Model
7,0,8.04,10.0321295071,Non Sampled Ancestor Model
8,0,8.04,10.3159637713,Non Sampled Ancestor Model
9,0,8.04,9.40223310953,Non Sampled Ancestor Model
10,0,8.04,12.8244945224,Non Sampled Ancestor Model
11,0,8.04,9.44945735507,Non Sampled Ancestor Model
12,0,8.04,10.2608133914,Non Sampled Ancestor Model
13,0,8.04,11.6992357473,Non Sampled Ancestor Model
14,0,8.04,12.3539819863,Non Sampled Ancestor Model
15,0,8.04,9.29120359351,Non Sampled Ancestor Model
16,0,8.04,10.2589101594,Non Sampled Ancestor Model
17,0,8.04,13.0182625095,Non Sampled Ancestor Model
18,0,8.04,10.2191672211,Non Sampled Ancestor Model
19,0,8.04,10.3796188992,Non Sampled Ancestor Model
20,0,8.04,12.6409562618,Non Sampled Ancestor Model
21,0,8.04,10.0211848667,Non Sampled Ancestor Model
22,0,8.04,9.18709871544,Non Sampled Ancestor Model
23,0,8.04,11.2183995713,Non Sampled Ancestor Model
24,0,8.04,9.87733448744,Non Sampled Ancestor Model
25,0,8.04,8.88655654309,Non Sampled Ancestor Model
26,0,8.04,9.80706983895,Non Sampled Ancestor Model
27,0,8.04,14.0495844056,Non Sampled Ancestor Model
28,0,8.04,10.3485029652,Non Sampled Ancestor Model
29,0,8.04,9.08777672206,Non Sampled Ancestor Model
30,0,8.04,9.11937370147,Non Sampled Ancestor Model
31,0,8.04,12.3347764945,Non Sampled Ancestor Model
32,0,8.04,13.6509451097,Non Sampled Ancestor Model
33,0,8.04,10.3444245458,Non Sampled Ancestor Model
34,0,8.04,10.5327539446,Non Sampled Ancestor Model
35,0,8.04,9.94428320722,Non Sampled Ancestor Model
36,0,8.04,13.1209177525,Non Sampled Ancestor Model
37,0,8.04,9.82004523858,Non Sampled Ancestor Model
38,0,8.04,9.40501269851,Non Sampled Ancestor Model
39,0,8.04,13.4885969064,Non Sampled Ancestor Model
40,0,8.04,8.82762987605,Non Sampled Ancestor Model
41,0,8.04,10.312107555,Non Sampled Ancestor Model
42,0,8.04,9.52024466849,Non Sampled Ancestor Model
43,0,8.04,13.0897362404,Non Sampled Ancestor Model
44,0,8.04,11.8862872289,Non Sampled Ancestor Model
45,0,8.04,10.5550771107,Non Sampled Ancestor Model
46,0,8.04,10.3385540479,Non Sampled Ancestor Model
47,0,8.04,10.4042367628,Non Sampled Ancestor Model
48,0,8.04,10.5856042785,Non Sampled Ancestor Model
49,0,8.04,10.410379579,Non Sampled Ancestor Model
50,0,8.04,10.7957175522,Non Sampled Ancestor Model
0,0,4.87,85.1335042806,Non Sampled Ancestor Model
1,0,4.87,57.3262306847,Non Sampled Ancestor Model
2,0,4.87,64.5526365489,Non Sampled Ancestor Model
3,0,4.87,88.1878928953,Non Sampled Ancestor Model
4,0,4.87,5.14791028864,Non Sampled Ancestor Model
5,0,4.87,5.14131868404,Non Sampled Ancestor Model
6,0,4.87,74.0471249382,Non Sampled Ancestor Model
7,0,4.87,6.09041388304,Non Sampled Ancestor Model
8,0,4.87,6.15374803752,Non Sampled Ancestor Model
9,0,4.87,48.4868184581,Non Sampled Ancestor Model
10,0,4.87,51.9922360915,Non Sampled Ancestor Model
11,0,4.87,6.32483420623,Non Sampled Ancestor Model
12,0,4.87,53.3260839168,Non Sampled Ancestor Model
13,0,4.87,5.17551306837,Non Sampled Ancestor Model
14,0,4.87,5.16791057344,Non Sampled Ancestor Model
15,0,4.87,45.2117948605,Non Sampled Ancestor Model
16,0,4.87,5.04295260452,Non Sampled Ancestor Model
17,0,4.87,77.4048897106,Non Sampled Ancestor Model
18,0,4.87,72.1308161175,Non Sampled Ancestor Model
19,0,4.87,63.2422437143,Non Sampled Ancestor Model
20,0,4.87,5.06927861015,Non Sampled Ancestor Model
21,0,4.87,58.6412276083,Non Sampled Ancestor Model
22,0,4.87,65.7112949144,Non Sampled Ancestor Model
23,0,4.87,67.9732082883,Non Sampled Ancestor Model
24,0,4.87,5.17836455049,Non Sampled Ancestor Model
25,0,4.87,5.1744334754,Non Sampled Ancestor Model
26,0,4.87,5.13324519648,Non Sampled Ancestor Model
27,0,4.87,5.74210830953,Non Sampled Ancestor Model
28,0,4.87,5.06593357367,Non Sampled Ancestor Model
29,0,4.87,6.2758072411,Non Sampled Ancestor Model
30,0,4.87,5.06656921567,Non Sampled Ancestor Model
31,0,4.87,5.69160649404,Non Sampled Ancestor Model
32,0,4.87,5.88354917589,Non Sampled Ancestor Model
33,0,4.87,70.6871192115,Non Sampled Ancestor Model
34,0,4.87,68.0384207524,Non Sampled Ancestor Model
35,0,4.87,64.4862392156,Non Sampled Ancestor Model
36,0,4.87,58.9439318593,Non Sampled Ancestor Model
37,0,4.87,6.20014569427,Non Sampled Ancestor Model
38,0,4.87,81.7689451783,Non Sampled Ancestor Model
39,0,4.87,5.75804348677,Non Sampled Ancestor Model
40,0,4.87,70.116418037,Non Sampled Ancestor Model
41,0,4.87,64.7997998189,Non Sampled Ancestor Model
42,0,4.87,73.2495225975,Non Sampled Ancestor Model
43,0,4.87,62.7599661849,Non Sampled Ancestor Model
44,0,4.87,5.43678531277,Non Sampled Ancestor Model
45,0,4.87,5.1670277699,Non Sampled Ancestor Model
46,0,4.87,5.09021175337,Non Sampled Ancestor Model
47,0,4.87,64.3326205088,Non Sampled Ancestor Model
48,0,4.87,5.100826047,Non Sampled Ancestor Model
49,0,4.87,5.19708857695,Non Sampled Ancestor Model
0,0,7.16,8.19532250535,Non Sampled Ancestor Model
1,0,7.16,8.11092903005,Non Sampled Ancestor Model
2,0,7.16,8.05286748188,Non Sampled Ancestor Model
3,0,7.16,11.2873637613,Non Sampled Ancestor Model
4,0,7.16,8.15589969474,Non Sampled Ancestor Model
5,0,7.16,8.03122427618,Non Sampled Ancestor Model
6,0,7.16,8.07561065017,Non Sampled Ancestor Model
7,0,7.16,13.8246295079,Non Sampled Ancestor Model
8,0,7.16,8.04689101394,Non Sampled Ancestor Model
9,0,7.16,8.07865121344,Non Sampled Ancestor Model
10,0,7.16,8.0267781113,Non Sampled Ancestor Model
11,0,7.16,13.1378765485,Non Sampled Ancestor Model
12,0,7.16,8.71569632779,Non Sampled Ancestor Model
13,0,7.16,8.21313891775,Non Sampled Ancestor Model
14,0,7.16,9.13387058279,Non Sampled Ancestor Model
15,0,7.16,8.04197136368,Non Sampled Ancestor Model
16,0,7.16,8.26710397568,Non Sampled Ancestor Model
17,0,7.16,8.15099814928,Non Sampled Ancestor Model
18,0,7.16,8.06108236781,Non Sampled Ancestor Model
19,0,7.16,8.33781550498,Non Sampled Ancestor Model
20,0,7.16,8.07188626537,Non Sampled Ancestor Model
21,0,7.16,8.04390316125,Non Sampled Ancestor Model
22,0,7.16,8.27476579528,Non Sampled Ancestor Model
23,0,7.16,7.98713862574,Non Sampled Ancestor Model
24,0,7.16,8.04639251022,Non Sampled Ancestor Model
25,0,7.16,8.26948402358,Non Sampled Ancestor Model
26,0,7.16,8.04281461961,Non Sampled Ancestor Model
27,0,7.16,12.5266908332,Non Sampled Ancestor Model
28,0,7.16,8.18667998196,Non Sampled Ancestor Model
29,0,7.16,12.3927413973,Non Sampled Ancestor Model
30,0,7.16,8.00555149214,Non Sampled Ancestor Model
31,0,7.16,11.0995296979,Non Sampled Ancestor Model
32,0,7.16,12.6745277276,Non Sampled Ancestor Model
33,0,7.16,8.26646309677,Non Sampled Ancestor Model
34,0,7.16,13.9546073321,Non Sampled Ancestor Model
35,0,7.16,12.3525871305,Non Sampled Ancestor Model
36,0,7.16,11.2150455677,Non Sampled Ancestor Model
37,0,7.16,8.03939040551,Non Sampled Ancestor Model
38,0,7.16,8.21936427647,Non Sampled Ancestor Model
39,0,7.16,12.6439049131,Non Sampled Ancestor Model
40,0,7.16,12.5347988173,Non Sampled Ancestor Model
41,0,7.16,8.35935239564,Non Sampled Ancestor Model
42,0,7.16,13.1371271343,Non Sampled Ancestor Model
43,0,7.16,12.1363192221,Non Sampled Ancestor Model
44,0,7.16,8.10318601972,Non Sampled Ancestor Model
45,0,7.16,13.9580856043,Non Sampled Ancestor Model
46,0,7.16,8.1746484344,Non Sampled Ancestor Model
